 259    179.82996   -295.20088 18.854
 260    181.76095    -75.89078 18.514
 261    179.28252   -330.08434 19.774
 262    181.30004    -21.27816 18.993
 263    181.45148     33.87372 18.791
 264    176.76244   -111.45282 20.35
 265    172.45147    172.62857 20.723
 266    164.81944   -195.31926 16.483
 267    162.04890    106.32812 19.117
 268    156.23129   -225.94606 20.423
 269    153.82959   -307.30376 20.085
 270    155.87857    183.19479 19.359
 271    150.43476   -311.72831 20.056
 272    153.35838    218.51346 18.629
 273    150.32545    -23.11573 19.508
 274    143.49098   -350.02557 19.87
 275    145.20469    -60.15469 18.194
 276    143.96564   -185.54163 18.924
 277    146.24876     79.77640 17.341
 278    144.30017   -101.19385 18.852
 279    143.31610    169.92334 20.415
 280    138.02971      4.65217 18.901
 281    135.30045    -72.92539 20.537
 282    133.91927    -84.33615 20.491
 283    134.00310    -37.96819 20.136
 284    129.47665   -221.56438 20.28
 285    129.88036    -96.71658 19.271
 286    128.48792    -23.99533 18.827
 287    125.23212   -157.51666 19.844
 288    125.12410    -85.26451 19.735
 289    116.86947   -311.23015 18.279
 290    120.09862     64.35571 19.147
 291    120.42050    149.38751 19.321
 292    117.52643    -92.17033 19.539
 293    112.87680    201.48546 19.192
 294    111.98065    189.89412 18.016
 295    108.93569    -73.83979 20.032
 296    110.00334     87.07950 20.413
 297    104.30647   -359.38895 14.668
 298    107.52144    100.32931 20.543
 299    100.62809   -351.25039 19.874
 300     98.42451    106.34759 20.574
 301     97.77555    147.24404 19.969
 302     94.05181   -197.27376 19.803
 303     95.63375     35.17737 19.17
 304     92.10288   -315.89276 20.538
 305     89.47960   -301.20312 13.519
 306     89.00668   -317.29488 20.477
 307     88.09066   -263.97821 18.435
 308     87.41552    -14.13761 18.91
 309     83.00154   -286.65534 16.769
 310     82.03811   -353.32698 15.613
 311     86.89457    214.82283 18.847
 312     83.51915   -152.19544 20.536
 313     82.16084    -54.05863 17.281
 314     79.39839    -92.07315 19.967
 315     78.30549     35.58346 20.858
 316     75.77436    122.05680 14.778
 317     73.71625     17.15380 20.561
 318     72.13783    113.59860 19.694
 319     71.40704     86.85094 19.806
 320     64.69867   -240.06217 16.796
 321     66.36322    -50.16276 19.617
 322     64.45132   -129.93795 17.607
 323     64.38151    -96.31391 18.397
 324     63.42123     75.62254 18.005
 325     61.92564    -17.97685 20.667
 326     59.62852   -274.83611 20.27
 327     61.71161    -25.32076 17.088
 328     61.25878      2.25543 19.056
 329     58.38016   -235.52355 19.608
 330     57.83979   -270.69540 20.115
 331     59.19531    173.43632 20.404
 332     54.76974   -199.27013 19.186
 333     53.11033   -361.37786 20.529
 334     52.95476   -325.26970 19.815
 335     50.06948   -327.24870 19.325
 336     51.03570   -149.55277 20.181
 337     49.00488     21.44796 17.418
 338     48.21904      6.07621 18.297
 339     47.46881     35.81245 19.02
 340     48.24676    222.65230 20.116
 341     42.89703   -301.54240 20.007
 342     40.71164    102.05446 19.286
 343     33.31091   -226.62382 19.815
 344     32.35336   -172.94755 18.987
 345     32.08989    -25.99545 19.201
 346     27.78486   -257.90673 19.464
 347     29.81027     74.40903 18.378
 348     25.63772   -249.19433 18.409
 349     25.47496   -215.42626 17.064
 350     28.74783    258.44137 19.736
 351     25.25761   -130.25016 18.063
 352     27.28977    145.29353 20.73
 353     22.60697   -369.47011 19.181
 354     25.44747     -5.97817 16.57
 355     23.22596   -179.46186 18.451
 356     25.91155    236.66186 17.001
 357     23.28255     48.20219 20.766
 358     22.08978    -24.01364 19.426
 359     19.72649   -185.65336 18.186
 360     18.40921   -100.90914 18.039
 361     16.90830   -133.63298 19.873
 362     14.30503    -19.15269 18.193
 363     13.18635    -24.04858 19.371
 364      9.68619   -315.61256 19.081
 365      7.73148    160.48783 18.905
 366      4.93848     21.67192 20.086
 367      4.47280    -24.55207 20.841
 368      0.71598   -306.79223 16.988
 369      1.26531    -92.88001 19.992
 370      0.50625    -55.47600 19.461
 371     -0.90829    151.63202 18.77
 372     -3.20596    -68.58004 19.947
 373     -6.82182   -329.29244 20.252
 374     -3.94616      6.37195 17.063
 375     -8.20265   -106.56024 19.48
 376    -12.49786   -183.27657 19.432
 377    -11.79978     50.61553 14.567
 378    -13.24564    168.69545 16.703
 379    -16.86138   -175.64500 19.497
 380    -14.71244    261.61142 20.389
 381    -22.91004    -40.75376 16.7
 382    -25.36641     13.71384 19.579
 383    -28.33506   -244.73081 19.538
 384    -27.17616    217.47361 17.43
 385    -32.00714   -116.64345 19.927
 386    -29.78844    176.68508 20.522
 387    -33.04060    -20.09166 19.745
 388    -35.12404   -221.76423 17.972
 389    -32.72604     84.92042 18.321
 390    -38.16802   -347.62123 19.477
 391    -35.82929     -4.86430 18.717
 392    -38.25838   -241.70903 15.824
 393    -38.55401      5.61102 19.772
 394    -41.37319   -253.08588 16.002
 395    -37.51654    244.07541 16.953
 396    -40.35687     39.48655 18.276
 397    -43.96012   -267.19864 20.043
 398    -41.40613    169.80630 19.628
 399    -50.87188   -258.88483 20.348
 400    -51.24080   -227.42091 20.667
 401    -48.76615     65.90804 20.27
 402    -50.67357    150.07544 19.841
 403    -54.65392     60.00200 20.614
 404    -56.31820     50.92938 18.9
 405    -56.30349    123.90141 19.304
 406    -59.79225   -234.22811 19.934
 407    -62.95332   -232.32141 20.39
 408    -63.29076     66.65859 19.758
 409    -65.22484    -48.50626 19.097
 410    -69.15855   -299.32028 19.691
 411    -69.02248   -138.36401 15.336
 412    -70.11663    -53.15248 19.973
 413    -68.91243    125.73212 19.232
 414    -69.28116    146.64797 19.328
 415    -70.66035     70.57929 16.525
 416    -72.53552   -110.75366 17.059
 417    -72.20447    -10.52947 19.531
 418    -71.99357     33.42664 17.648
 419    -76.77661     58.73226 20.598
 420    -80.87316    -94.70194 18.375
 421    -81.40120    -54.52622 18.084
 422    -82.53160    -70.18684 20.38
 423    -84.38396    109.88418 18.271
 424    -86.27534    -52.00895 17.944
 425    -85.05654    178.49985 19.844
 426    -89.39388   -198.35089 18.217
 427    -88.02630    163.01811 16.003
 428    -91.06387     51.95623 17.771
 429    -92.20148    -54.17250 17.744
 430    -93.54771   -127.43338 20.191
 431    -92.66954     20.20323 20.129
 432    -96.80002   -346.06383 19.247
 433    -95.90131   -139.49488 18.737
 434    -96.17313   -110.29904 20.215
 435    -95.28322    114.30563 19.5
 436    -96.91410     24.16054 20.544
 437    -98.46559     40.57553 20.525
 438   -102.05880   -106.37895 16.199
 439   -101.06222    134.78584 20.381
 440   -103.97822    167.07587 18.489
 441   -107.42467   -209.66682 19.44
 442   -105.52728    117.07074 17.327
 443   -107.50751    -36.21874 17.785
 444   -108.12501    204.90898 20.133
 445   -109.70518     54.85970 20.266
 446   -112.36520   -112.90236 19.944
 447   -115.00595   -270.22459 18.165
 448   -116.00935    -36.26111 18.421
 449   -118.03366    149.42542 20.004
 450   -122.15659   -103.55006 15.503
 451   -124.34224    -61.82784 19.674
 452   -131.51200    -39.94597 18.641
 453   -136.06944   -154.71816 19.553
 454   -137.75253    -89.81164 16.04
 455   -139.74673   -189.64161 13.647
 456   -140.60362   -130.20634 17.785
 457   -144.19957   -335.69821 18.342
 458   -141.91008     46.48056 20.364
 459   -146.51915   -267.80428 17.09
 460   -145.51239    -47.44698 16.7
 461   -148.42446     59.61423 16.597
 462   -151.37638   -255.42511 19.703
 463   -160.06433   -247.08218 19.954
 464   -161.05942   -222.99920 18.738
 465   -159.76923    107.19457 20.254
 466   -160.58902    201.94583 20.575
 467   -166.32252   -302.42119 19.354
 468   -166.33873   -250.18507 18.925
 469   -166.55232     16.71907 20.51
 470   -170.25613   -287.84560 19.582
 471   -168.24163    -38.54288 19.809
 472   -169.84012    161.32754 19.721
 473   -172.51871    175.97650 19.935
 474   -174.35125    189.40240 19.407
 475   -175.65228    127.91277 18.117
 476   -183.56661    -99.65303 20.473
 477   -184.90569   -193.11084 18.685
 478   -186.73368   -281.52935 17.923
 479   -187.12711     -1.37733 20.876
 480   -189.49187     49.59575 19.484
 481   -191.63715    -38.64310 20.665
 482   -193.91780   -101.79014 17.704
 483   -194.96933    -23.27540 19.651
 484   -197.18155   -137.29048 19.557
 485   -196.20380    193.80333 20.168
 486   -199.91827   -203.10226 19.036
 487   -199.75955   -164.29396 19.92
 488   -200.37087   -117.20670 18.637
 489   -204.70664      0.11159 16.778
 490   -204.76656     28.40755 19.976
 491   -204.40839     59.69209 19.103
 492   -209.24631   -268.27526 18.186
 493   -206.82173     95.07682 19.54
 494   -210.25815   -178.13244 19.134
 495   -209.95161     98.52846 19.833
 496   -209.30846    182.04953 19.084
 497   -214.57889   -148.79854 19.697
 498   -217.19141   -135.33829 19.306
 499   -217.85464    116.98518 19.533
 500   -221.74926   -231.78925 19.66
 501   -226.69407   -152.84849 14.763
 502   -228.78830     16.92465 19.206
 503   -233.05291   -251.85858 18.277
 504   -232.53522     78.51497 16.801
 505   -235.07212   -187.06156 16.489
 506   -241.60513   -226.24013 18.501
 507   -243.11974    108.77418 20.534
 508   -246.91490   -149.78462 17.448
 509   -255.75241    123.83713 19.86
 510   -265.10872     76.55270 20.411
 511   -266.54315      4.94597 18.25
 512   -268.85958     13.97783 14.309
 513   -276.57067     41.21582 18.437
 514   -285.80519     68.77450 19.774
 515   -289.74248    -99.64158 16.095
 516   -292.13415    -52.09010 19.875
 517   -291.76084     26.71486 17.616
 518   -295.99125   -117.43791 20.772
 519   -311.01061    -13.03214 19.784
 520    299.32257   -138.50464 17.496
 521    274.07952     98.46056 17.858
 522    261.15557   -179.40098 17.902
 523    260.23991   -100.23516 20.115
 524    252.56575     75.27843 20.305
 525    247.59258     55.45072 19.588
 526    244.39374    125.94415 19.306
 527    204.75627   -132.76468 19.103
 528    182.32674    -61.63546 19.506
 529    166.29972     -1.64066 20.182
 530    163.48989   -100.92566 19.93
 531    164.04390     38.60987 20.662
 532    157.66777    216.96097 18.908
 533    142.17769   -336.41626 19.47
 534    136.82141    -47.33075 20.137
 535    123.13861    218.14539 19.224
 536    110.27072   -350.10522 20.474
 537    112.08778    163.72201 19.286
 538    110.37632     48.95520 19.037
 539     73.51666   -173.57418 18.791
 540     72.28303   -283.44574 20.159
 541     69.20865   -282.14827 19.184
 542     67.15958   -342.33948 19.536
 543     69.28264    -77.52410 20.313
 544     66.17587   -281.93089 17.601
 545     59.92339    -12.61203 20.529
 546     54.09981   -187.10188 17.071
 547     53.96238     74.07825 19.409
 548     48.14037   -367.71218 18.894
 549     51.74775    263.22319 20.478
 550     42.95436    -29.27418 19.907
 551     32.79233      2.26440 20.387
 552     32.22399    106.59253 20.235
 553     30.36548   -102.02710 19.744
 554     21.75539   -146.80961 18.913
 555      8.96965     24.69573 17.719
 556      7.07389    102.63584 20.338
 557      3.24887    -35.24404 19.21
 558      0.02111     90.68401 20.45
 559     -6.81220    -78.98416 20.244
 560     -9.50303   -215.96438 20.52
 561    -16.33647    228.31120 19.234
 562    -21.59787     75.81444 20.272
 563    -23.54936    268.01830 17.873
 564    -27.89440   -122.79862 20.211
 565    -28.70518     36.68124 18.627
 566    -30.21211   -130.43108 19.782
 567    -38.31918   -169.09697 19.11
 568    -41.31516    -82.33773 19.52
 569    -48.15428   -324.69206 16.651
 570    -63.63476   -363.25399 17.46
 571    -69.71603   -142.97233 18.156
 572    -78.07044   -211.62854 20.351
 573    -78.29143    -71.62456 19.138
 574    -84.45975   -277.83614 19.625
 575    -92.30451   -296.34484 19.637
 576    -98.12855    105.84378 19.442
 577   -103.39860   -211.57197 19.003
 578   -104.63963     85.96735 20.025
 579   -110.30908    215.23940 20.257
 580   -114.83403   -137.92427 19.596
 581   -115.28196   -131.19261 18.566
 582   -128.56384    -58.30342 20.101
 583   -135.98673   -176.06612 20.499
 584   -136.54744    -70.08252 20.572
 585   -139.19189    -84.12498 20.338
 586   -141.84987     27.54460 19.46
 587   -141.72879    189.14888 20.616
 588   -146.99484    129.92371 20.093
 589   -163.36527   -253.02578 20.222
 590   -163.35542    219.76287 20.064
 591   -179.03652    132.15676 20.333
 592   -193.90936    -27.16202 20.549
 593   -207.10985    -32.00377 20.371
 594   -240.11644    -64.66931 18.045
 595   -251.30941    -18.82365 18.8
 596   -262.77934     36.59672 19.151
 597   -273.70596     21.42104 17.102
 598   -283.46061     23.67084 20.715
 599   -294.45690    -72.25473 20.483
 600    312.01400     53.13399 15.934
 601    294.56281   -114.73508 18.384
 602    260.37222    -96.92338 19.443
 603    247.26441   -269.41357 18.77
 604    246.77748    162.62432 20.777
 605    234.24153    -44.93193 19.749
 606    223.13239   -124.11505 19.94
 607    220.22693     21.58153 20.107
 608    205.70082     63.11032 20.266
 609    189.34739   -130.65631 18.555
 610    187.66553    124.83816 19.503
 611    148.77212    -57.45820 20.701
 612    136.22401    199.81001 19.758
 613    104.13700   -240.44453 19.019
 614     70.48304      8.04736 18.103
 615     52.53569   -379.16171 17.504
 616     50.66272     -6.30860 19.983
 617      0.78058    -34.77600 20.483
 618     -2.15226     -6.84002 18.076
 619    -13.84775     55.22336 18.589
 620    -25.32890   -206.96622 18.324
 621    -36.85774   -282.89274 16.288
 622    -80.93025    205.39417 19.724
 623   -101.70514    -99.32270 17.134
 624   -109.70962    118.36373 19.742
 625   -119.89165   -219.10835 20.142
 626   -123.04644     80.66132 18.769
 627   -131.77660    164.35395 20.724
 628   -177.61591    -85.31780 19.373
 629   -192.46333   -117.70028 18.799
 630   -193.87818   -116.04611 20.313
 631   -195.55669   -170.58840 17.459
 632   -204.63712     26.35573 19.997
 633   -243.54791   -146.17906 19.1
 634   -315.80558    -20.49424 20.776
 635    231.83506   -276.37276 20.202
 636    152.10471      4.45848 20.411
 637    135.04276    202.04309 18.304
 638    108.11708     48.09285 20.237
 639    -34.39037    -22.46796 19.942
 640    -39.90041   -246.28146 19.629
 641    -84.54987    -81.70798 18.655
 642   -225.96119    -24.32712 20.62
 643   -227.06241    -21.62879 19.581
 644   -243.14572   -185.95851 19.631
 645   -250.75666    -21.30673 19.93
 646   -259.87350    -44.25438 19.643
 647    221.03490   -187.83206 19.814
 648    208.27316    151.70291 18.505
 649    -80.16310   -121.01757 20.059
 650    -98.94604   -316.40116 19.003
 651   -278.34784    -24.45166 20.389
 652    260.40234     77.53298 19.668
 653    239.08568    121.52472 19.987
 654    222.86179   -121.77464 18.876
 655    117.65437     16.62163 17.703
 656     37.08675    -39.42461 19.82
 657    225.60415    186.34584 16.491
 658    117.01397   -341.72235 18.964
 659   -159.34059    101.29103 20.062
 660     81.36516    111.61385 20.01
 661   -189.09015   -316.63244 17.309
 662    119.97528     15.97178 20.268
 663    116.88626   -343.48626 19.355
